#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Twinworld - Land of Vision (USA);Twinworld: Land of Vision;Atari ST;;1989;;;;;;;;;;;;
UN Squadron (Europe);UN Squadron;Atari ST;;1990;;;;;;;;;;;;
Unreal (Europe) (Disk 1);Unreal - Disk 1;Atari ST;;1991;;;;;;;;;;;;
Unreal (Europe) (Disk 2);Unreal - Disk 2;Atari ST;;1991;;;;;;;;;;;;
Victory Road (Europe);Victory Road;Atari ST;;1988;;;;;;;;;;;;
Videokid (Europe);Videokid;Atari ST;;1992;;;;;;;;;;;;
Vigilante (Europe);Vigilante;Atari ST;;1989;;;;;;;;;;;;
Vroom (Europe);Vroom;Atari ST;;1991;;;;;;;;;;;;
War Zone (Core Design) (Europe);War Zone;Atari ST;;1991;;;;;;;;;;;;
Wild Streets (Europe);Wild Streets;Atari ST;;1990;;;;;;;;;;;;
