#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
spacecr;Space Cruiser;Taito Classics;;1981;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
sdungeon;Space Dungeon;Taito Classics;;1981;Taito America Corporation;Shoot-'Em-Up;;;;;0;;;;;
spacegun;Space Gun (World);Taito Classics;;1990;Taito Corporation Japan;Gun;;;;;0;;;;;
spcinv95;Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5O 1995/06/14);Taito Classics;;1995;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
invaders;Space Invaders / Space Invaders M;Taito Classics;;1978;Taito / Midway;Shoot-'Em-Up;;;;;0;;;;;
spacedx;Space Invaders DX (US, v2.1);Taito Classics;;1994;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
invadpt2;Space Invaders Part II (Taito);Taito Classics;;1979;Taito;Shoot-'Em-Up;;;;;0;;;;;
spclaser;Space Laser;Taito Classics;;1980;Taito;Shoot-'Em-Up;;;;;0;;;;;
spaceskr;Space Seeker;Taito Classics;;1981;Taito Corporation;Shooter;;;;;0;;;;;
sci;Special Criminal Investigation (World set 1);Taito Classics;;1989;Taito Corporation Japan;Shooter;;;;;0;;;;;
steelwkr;Steel Worker;Taito Classics;;1980;Taito;Puzzle;;;;;0;;;;;
sflush;Straight Flush;Taito Classics;;1979;Taito;Breakout;;;;;0;;;;;
sbowling;Strike Bowling;Taito Classics;;1982;Taito Corporation;Sports/Bowling;;;;;0;;;;;
scessjoe;Success Joe (World);Taito Classics;;1990;Taito Corporation / Wave;Sports/Boxing;;;;;0;;;;;
superchs;Super Chase - Criminal Termination (World);Taito Classics;;1992;Taito Corporation Japan;Driving;;;;;0;;;;;
scfinals;Super Cup Finals (Ver 2.2O 1994/01/13);Taito Classics;;1993;Taito Corporation Japan;Sports/Soccer;;;;;0;;;;;
sfchamp;Super Football Champ (Ver 2.5O);Taito Classics;;1995;Taito;Sports/Soccer;;;;;0;;;;;
suprmous;Super Mouse;Taito Classics;;1982;Taito Corporation;Platform;;;;;0;;;;;
suprridr;Super Rider;Taito Classics;;1983;Taito Corporation (Venture Line license);Platform;;;;;0;;;;;
ssi;Super Space Invaders '91 (World, Rev 1);Taito Classics;;1990;Taito Corporation Japan;Shoot-'Em-Up;;;;;0;;;;;
ssrj;Super Speed Race Junior (Japan);Taito Classics;;1985;Taito Corporation;Driving;;;;;0;;;;;
superman;Superman (World);Taito Classics;;1988;Taito Corporation;Beat-'Em-Up;;;;;0;;;;;
syvalion;Syvalion (Japan);Taito Classics;;1988;Taito Corporation;Shoot-'Em-Up;;;;;0;;;;;
ttfitter;T.T. Fitter (Japan);Taito Classics;roundup;1981;Taito Corporation;Maze;;;;;0;;;;;
cupfinal;Taito Cup Finals (Ver 1.0O 1993/02/28);Taito Classics;;1993;Taito Corporation Japan;Sports/Soccer;;;;;0;;;;;
pwrgoal;Taito Power Goal (Ver 2.5O 1994/11/03);Taito Classics;;1994;Taito Corporation Japan;Sports/Soccer;;;;;0;;;;;
elecyoyo;The Electric Yo-Yo (set 1);Taito Classics;;1982;Taito America Corporation;Maze;;;;;0;;;;;
flstory;The FairyLand Story;Taito Classics;;1985;Taito;Platform;;;;;0;;;;;
lkage;The Legend of Kage;Taito Classics;;1984;Taito Corporation;Beat-'Em-Up;;;;;0;;;;;
darkmist;The Lost Castle In Darkmist;Taito Classics;;1986;Taito Corporation;Platform;;;;;0;;;;;
tnzs;The NewZealand Story (World, new version) (newer PCB);Taito Classics;;1988;Taito Corporation Japan;Platform;;;;;0;;;;;
ninjak;The Ninja Kids (World);Taito Classics;;1990;Taito Corporation Japan;Beat-'Em-Up;;;;;0;;;;;
ninjaw;The Ninja Warriors (World);Taito Classics;;1987;Taito Corporation Japan;Beat-'Em-Up;;;;;0;;;;;
tinstar;The Tin Star (set 1);Taito Classics;;1983;Taito Corporation;Shooter;;;;;0;;;;;
undoukai;The Undoukai (Japan);Taito Classics;fieldday;1984;Taito Corporation;Sports/Track & Field;;;;;0;;;;;
thundfox;Thunder Fox (World);Taito Classics;;1990;Taito Corporation Japan;Platform;;;;;0;;;;;
timefgtr;Time Fighter (Time Pilot conversion on Galaxian hardware);Taito Classics;;0;Taito do Brasil;Shooter;;;;;0;;;;;
timetunl;Time Tunnel;Taito Classics;;1982;Taito Corporation;Maze;;;;;0;;;;;
trstar;Top Ranking Stars (Ver 2.1O 1993/05/21) (New Version);Taito Classics;;1993;Taito Corporation Japan;Sports/Boxing;;;;;0;;;;;
topspeed;Top Speed (World);Taito Classics;;1987;Taito Corporation Japan;Driving;;;;;0;;;;;
arkatour;Tournament Arkanoid (US);Taito Classics;;1987;Taito America Corporation (Romstar license);Breakout;;;;;0;;;;;
tubeit;Tube-It;Taito Classics;cachat;1993;Taito Corporation;Puzzle;;;;;0;;;;;
