#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Crash of the Titans (USA);Crash Of The Titans;Nintendo DS;;2007;;;;;;;;;;;;
Crash - Mind over Mutant (USA);Crash: Mind Over Mutant;Nintendo DS;;2008;;;;;;;;;;;;
Crazy Chicken Carnival (Europe) (En,Fr,De,Es,It).nds;Crazy Chicken Carnival;Nintendo DS;;2008;;;;;;;;;;;;
Crazy Circus (Europe) (En,Fr,De,Es,It) (Rev 1).nds;Crazy Circus;Nintendo DS;;2009;;;;;;;;;;;;
Crazy Frog Racer (Europe) (En,Fr,De,Es,It).nds;Crazy Frog Racer;Nintendo DS;;2006;;;;;;;;;;;;
Crime Lab - Body of Evidence (Europe) (En,Es,It,Nl) (NDSi Enhanced).nds;Crime Lab: Body of Evidence;Nintendo DS;;2010;;;;;;;;;;;;
Crime Scene (Europe) (En,Fr,De,Es,It).nds;Crime Scene;Nintendo DS;;2009;;;;;;;;;;;;
Crystal Mines (Europe) (En,Fr,De,Es,It).nds;Crystal Mines;Nintendo DS;;2010;;;;;;;;;;;;
CSI - Crime Scene Investigation - Dark Motives;Csi: Crime Scene Investigation - Dark Motives;Nintendo DS;;2010;;;;;;;;;;;;
CSI - Crime Scene Investigation - Deadly Intent - The Hidden Cases;CSI: Crime Scene Investigation - Deadly Intent;Nintendo DS;;2009;;;;;;;;;;;;
CSI - Crime Scene Investigation - Unsolved!;Csi: Crime Scene Investigation - Unsolved!;Nintendo DS;;2010;;;;;;;;;;;;
Custom Robo Arena (Europe) (En,Fr,De,Es,It).nds;Custom Robo Arena;Nintendo DS;;2006;;;;;;;;;;;;
Danny Phantom - Urban Jungle (Europe) (En,Fr,De,Es).nds;Danny Phantom: Urban Jungle;Nintendo DS;;2007;;;;;;;;;;;;
de Blob 2 (Europe) (En,Fr,De,Es,It,Nl) (NDSi Enhanced).nds;De Blob 2;Nintendo DS;;2011;;;;;;;;;;;;
Dead'n'Furious (Europe) (En,Fr,De,Es,It).nds;Dead'n'Furious;Nintendo DS;;2007;;;;;;;;;;;;
