#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Toe Jam & Earl in Panic on Funkotron (USA);Toe Jam & Earl in Panic on Funkotron (USA);Sega Genesis;;1993;Sega;Action / Platform;2;;;;;;;;;
Toki - Going Ape Spit (USA, Europe);Toki - Going Ape Spit (USA, Europe);Sega Genesis;;1991;Sega;Action / Platform;;;;;;;;;;
Tom and Jerry - Frantic Antics (USA) (1994);Tom and Jerry - Frantic Antics (USA) (1994);Sega Genesis;;1994;HI Tech Expressions;Action / Platform;2;;;;;;;;;
Tommy Lasorda Baseball (USA);Tommy Lasorda Baseball (USA);Sega Genesis;;1989;Sega;Sports;;;;;;;;;;
Tony La Russa Baseball (USA, Australia);Tony La Russa Baseball (USA, Australia);Sega Genesis;;1993;Electronic Arts;Sports;;;;;;;;;;
Top Gear 2 (USA);Top Gear 2 (USA);Sega Genesis;;1994;Vic Tokai;Racing;;;;;;;;;;
Total Football (Europe);Total Football (Europe);Sega Genesis;;1995;;Sports;;;;;;;;;;
Toughman Contest (USA, Europe);Toughman Contest (USA, Europe);Sega Genesis;;1995;EA Sports;Fighting / Sports;;;;;;;;;;
Toxic Crusaders (USA);Toxic Crusaders (USA);Sega Genesis;;1992;Sega of America, Inc.;Action;;;;;;;;;;
Toy Story (USA);Toy Story (USA);Sega Genesis;;;;;;;;;;;;;;
Toys (USA);Toys (USA);Sega Genesis;;1993;Absolute Entertainment;Action;;;;;;;;;;
Trampoline Terror! (USA);Trampoline Terror! (USA);Sega Genesis;;1990;NCS;Action;;;;;;;;;;
Traysia (USA);Traysia (USA);Sega Genesis;;1992;Renovation Products;Role-Playing;;;;;;;;;;
Triple Play '96 (USA);Triple Play '96 (USA);Sega Genesis;;1995;EA Sports;Sports;;;;;;;;;;
Triple Play Gold (USA);Triple Play Gold (USA);Sega Genesis;;;;;;;;;;;;;;
Trouble Shooter (USA);Trouble Shooter (USA);Sega Genesis;;1991;Vic Tokai;Platform / Shooter;1;;;;;;;;;
Troy Aikman NFL Football (USA);Troy Aikman NFL Football (USA);Sega Genesis;;1994;Tradewest;Sports;2;;;;;;;;;
True Lies (World);True Lies (World);Sega Genesis;;1994;Acclaim;Action;;;;;;;;;;
Turbo OutRun (Japan, Europe);Turbo OutRun (Japan, Europe);Sega Genesis;;1992;Sega;Racing;;;;;;;;;;
Turrican (USA);Turrican (USA);Sega Genesis;;1991;Accolade;Shooter;1;;;;;;;;;
Twin Cobra (USA);Twin Cobra (USA);Sega Genesis;;;;;;;;;;;;;;
Two Crude Dudes (USA);Two Crude Dudes (USA);Sega Genesis;;1992;Data East;Fighting;;;;;;;;;;
Two Tribes - Populous II (Europe);Two Tribes - Populous II (Europe);Sega Genesis;;1993;Virgin Interactive;Construction and Management Simulation;1;;;;;;;;;
Tyrants - Fight through Time (USA);Tyrants - Fight through Time (USA);Sega Genesis;;1992;Virgin Games;Strategy;;;;;;;;;;
Ultimate Mortal Kombat 3 (U);Ultimate Mortal Kombat 3 (USA);Sega Genesis;;1996;Williams Entertainment;Action / Fighting;2;;;;;;;;;
Ultimate Qix (USA);Ultimate Qix (USA);Sega Genesis;;1991;Taito Corporation;Puzzle;;;;;;;;;;
Ultimate Soccer (Europe);Ultimate Soccer (Europe);Sega Genesis;;1993;Sega;Sports;;;;;;;;;;
Uncharted Waters (USA);Uncharted Waters (USA);Sega Genesis;;1992;KOEI;Construction and Management Simulation / Life Simulation;;;;;;;;;;
Uncharted Waters - New Horizons (USA);Uncharted Waters - New Horizons (USA);Sega Genesis;;;;;;;;;;;;;;
Undead Line (Japan);Undead Line (Japan);Sega Genesis;;1991;Palsoft;Shooter;1;;;;;;;;;
Universal Soldier (USA, Europe);Universal Soldier (USA, Europe);Sega Genesis;;1992;Accolade;Action / Platform;1;;;;;;;;;
Unnecessary Roughness 95 (USA);Unnecessary Roughness 95 (USA);Sega Genesis;;1995;Accolade;Sports;;;;;;;;;;
